This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  847.00    40.7 H LY(C)  1  1.000009
  848.00    41.7 H LY(C)  1  1.000009
  849.00    42.7 H LY(C)  1  1.000009
  850.00    43.8 H LY(C)  1  1.000009
  851.00    45.0 H LY(C)  1  1.000009
  852.00    46.1 H LY(C)  1  1.000009
  853.00    47.4 H LY(C)  1  1.000009
  854.00    48.5 H LY(C)  1  1.000009
  855.00    49.7 H LY(C)  1  1.000009
  856.00    51.0 H LY(C)  1  1.000009
  857.00    52.4 H LY(C)  1  1.000009
  858.00    53.6 H LY(C)  1  1.000009
  859.00    55.0 H LY(C)  1  1.000009
  860.00    56.4 H LY(C)  1  1.000009
  861.00    57.9 H LY(C)  1  1.000009
  862.00    59.2 H LY(C)  1  1.000009
  863.00    60.7 H LY(C)  1  1.000009
  864.00    62.2 H LY(C)  1  1.000009
  865.00    63.9 H LY(C)  1  1.000009
  866.00    65.5 H LY(C)  1  1.000009
  867.00    67.1 H LY(C)  1  1.000009
  868.00    68.9 H LY(C)  1  1.000009
  869.00    70.6 H LY(C)  1  1.000009
  870.00    72.4 H LY(C)  1  1.000009
  871.00    74.2 H LY(C)  1  1.000009
  872.00    76.1 H LY(C)  1  1.000009
  873.00    78.1 H LY(C)  1  1.000009
  874.00    80.1 H LY(C)  1  1.000009
  875.00    82.1 H LY(C)  1  1.000009
  876.00    84.1 H LY(C)  1  1.000009
  877.00    86.2 H LY(C)  1  1.000009
  878.00    88.5 H LY(C)  1  1.000009
  879.00    90.7 H LY(C)  1  1.000009
  880.00    93.0 H LY(C)  1  1.000009
  881.00    95.4 H LY(C)  1  1.000009
  882.00    97.9 H LY(C)  1  1.000009
  883.00   100.4 H LY(C)  1  1.000009
  884.00   102.9 H LY(C)  1  1.000009
  885.00   105.5 H LY(C)  1  1.000009
  886.00   108.1 H LY(C)  1  1.000009
  887.00   110.8 H LY(C)  1  1.000009
  888.00   113.7 H LY(C)  1  1.000009
  889.00   116.6 H LY(C)  1  1.000009
  890.00   119.6 H LY(C)  1  1.000009
  891.00   122.6 H LY(C)  1  1.000009
  892.00   125.7 H LY(C)  1  1.000009
  893.00   128.8 H LY(C)  1  1.000009
  894.00   132.1 H LY(C)  1  1.000009
  895.00   135.4 H LY(C)  1  1.000009
  896.00   138.9 H LY(C)  1  1.000009
  897.00   142.4 H LY(C)  1  1.000009
  898.00   145.9 H LY(C)  1  1.000009
  899.00   149.7 H LY(C)  1  1.000009
  900.00   153.5 H LY(C)  1  1.000009
  901.00   157.4 H LY(C)  1  1.000009
  902.00   161.4 H LY(C)  1  1.000009
